origin_air_month,dep_delay_x,dep_delay_y
132323,10.926590242685538,4.9411764705882355
132324,10.427370387182444,4.6875
132325,15.826421903010825,9.228571428571428
132326,12.540600729895944,9.666666666666666
132327,19.487303193489492,9.703703703703704
132328,14.467239201071159,6.488888888888889
132329,12.410789076154737,5.1395348837209305
132411,,-8.0
1324111,,-5.0
132413,,-10.0
132415,,-3.0
132417,,35.0
132418,,-2.0
132441,11.88603288645029,-2.4444444444444446
1324410,19.98639647250209,4.071428571428571
1324411,10.873605387250683,-0.8823529411764706
1324412,6.225464661887517,-1.6153846153846154
132442,10.17185659880568,-0.6666666666666666
132443,14.789982749942263,1.9230769230769231
132444,3.2148351178816053,-4.214285714285714
132445,15.935983043275227,2.2
132446,16.137458982676996,4.571428571428571
132447,8.558995867297183,-2.6153846153846154
132448,13.962250694083833,3.7777777777777777
132449,3.03315017762062,-7.0
132561,,-1.0
1325610,17.67766952966369,-2.5
1325611,1.4142135623730951,-9.0
1325612,5.1478150704935,-9.0
132562,4.58257569495584,-8.0
132563,,-2.0
132564,0.0,-4.0
132565,12.220201853215574,-2.6666666666666665
132566,,22.0
132567,4.509249752822894,-4.333333333333333
132568,4.949747468305833,-9.5
132569,18.256505689753446,14.4
132641,15.188811671753653,6.8
1326410,4.949747468305833,-9.5
1326411,,1.0
1326412,14.377065069060514,0.2
132642,5.770615218501403,-8.6
132643,5.656854249492381,-6.0
132644,10.977249200050075,-5.25
132645,,1.0
132646,3.696845502136472,-7.5
132647,4.61519230368573,-5.6
132648,3.5777087639996634,-6.6
132649,2.0976176963403033,-5.0
132771,15.556349186104045,6.0
1327710,,20.0
1327711,,-7.0
1327712,,-10.0
132772,3.5355339059327378,-2.5
132773,,-4.0
132774,3.5355339059327378,-3.5
132775,6.363961030678928,-4.5
132776,,-13.0
132777,,-10.0
132778,,7.0
132901,,29.0
1329012,,-6.0
132903,,-2.0
132904,,-11.0
132906,,-5.0
132907,16.0,11.0
132909,3.605551275463989,-6.0
132961,4.58257569495584,-8.0
1329610,11.882760622010357,-1.2
1329611,11.6518954109049,-1.1666666666666667
1329612,9.865765724632494,5.333333333333333
132962,25.890796305508516,9.666666666666666
132963,6.2182527020592095,-2.3333333333333335
132964,6.284902544988268,-5.0
132965,4.535048695071164,-5.833333333333333
132966,5.716448003592596,-4.3
132967,1.2909944487358056,-6.5
132968,5.540435774506242,-6.875
132969,16.69331203406522,2.0
133031,10.724245740081548,1.1282051282051282
1330310,6.376841111718449,-1.45
1330311,4.710136223529716,-2.235294117647059
1330312,8.960085783903073,1.392156862745098
133032,10.444410672015644,-0.6666666666666666
133033,8.542939668628017,-1.1333333333333333
133034,9.745320126492311,-1.1666666666666667
133035,11.950062205317739,1.6511627906976745
133036,11.787732555165231,2.9761904761904763
133037,13.53040839071431,3.682926829268293
133038,11.535633829631367,3.0476190476190474
133039,11.791037758762858,-1.9714285714285715
133421,15.059196916326776,1.1764705882352942
1334210,9.614973344648472,-0.7222222222222222
1334211,16.67878347427708,3.0
1334212,12.052464675820659,0.47619047619047616
133422,6.5293499727916,-2.217391304347826
133423,9.15969431804359,0.0
133424,8.858693429358661,0.7083333333333334
133425,8.650350942509295,-1.6
133426,16.391926003226043,3.533333333333333
133427,14.004708784257819,3.857142857142857
133428,7.332442013569077,-2.5294117647058822
133429,10.441703245479957,-2.6875
133441,6.363961030678928,-15.5
1334411,,0.0
133442,,-13.0
1334710,,-7.0
133472,,10.0
133475,,-9.0
133479,,-9.0
133601,,-6.0
1336011,,-7.0
1336012,2.8284271247461903,-3.0
133602,6.363961030678928,-7.5
133603,,-2.0
133604,,-2.0
133605,1.4142135623730951,-7.0
133606,2.0816659994661326,-2.3333333333333335
133607,,-7.0
133609,,-5.0
1336711,4.636809247747852,-5.0
1336712,23.75570107012911,5.666666666666667
133672,0.0,-6.0
133673,,-7.0
133674,9.865765724632494,0.6666666666666666
133675,5.859465277082315,-5.333333333333333
133676,,-6.0
133677,3.5355339059327378,-9.5
133678,32.34707611722168,13.666666666666666
133679,16.740669042783207,2.25
133771,1.4142135623730951,-14.0
1337710,1.4142135623730951,-5.0
1337712,6.0553007081949835,-9.0
133773,,-5.0
133774,9.1104335791443,1.5
133775,19.091883092036785,12.5
133776,,44.0
133777,4.391550328268399,-0.5714285714285714
133778,20.8246648632497,14.5
133779,,-5.0
133882,,38.0
134221,9.345230512584124,6.0
1342210,2.8284271247461903,-8.0
1342211,3.5637059362410923,-7.8
1342212,6.928203230275509,-2.0
134222,6.942621983083913,-2.8
134223,3.391164991562634,-3.5
134224,13.961255912942311,6.75
134225,2.0816659994661326,-9.333333333333334
134226,6.6583281184793925,-0.3333333333333333
134227,,-6.0
134228,24.041630560342615,4.0
134229,1.5275252316519465,-6.333333333333333
134331,3.785938897200183,-2.6666666666666665
1343310,4.242640687119285,-6.0
1343312,,-4.0
134332,,-3.0
134335,,-3.0
134336,,1.0
134337,2.081665999466133,-6.333333333333333
134338,22.53219918250325,-1.2
134339,1.4142135623730951,-1.0
1345911,5.656854249492381,-5.0
134594,4.242640687119285,-2.0
134595,,-6.0
134596,,-10.0
134597,,35.0
134598,,-5.0
134761,11.672617529928754,1.25
1347610,6.363961030678928,-5.5
1347611,20.506096654409877,-0.5
1347612,2.8284271247461903,-2.0
134762,2.886751345948129,-6.333333333333333
134763,3.605551275463989,-6.0
134764,41.71930009000631,17.5
134765,7.7781745930520225,-9.5
134766,4.949747468305833,-0.5
134767,,52.0
134768,5.477225575051661,-8.0
134851,16.796163583125495,-0.1111111111111111
1348510,3.204564052914338,-6.538461538461538
1348511,17.68238294649979,1.0
1348512,1.4142135623730951,-5.0
134852,4.47213595499958,-5.0
134853,16.127960537870592,0.1111111111111111
134854,11.224972160321823,-4.666666666666667
134855,6.968761465542952,-4.181818181818182
134856,13.589211407093005,6.0
134857,3.9370039370059056,-11.5
134858,8.8730360773959,-1.6923076923076923
134859,3.1500915737605033,-6.384615384615385
134861,,-9.0
1348610,8.757853618324527,2.8
1348611,11.532562594670797,7.0
1348612,3.785938897200183,-0.3333333333333333
134862,3.559026084010437,-7.0
134863,4.9916597106239795,-4.75
134864,5.744562646538029,-4.5
134865,,-10.0
134866,9.16515138991168,-5.0
134867,,-2.0
134868,,1.0
134869,2.6457513110645903,-2.5
134871,6.206097763673174,-2.138888888888889
1348710,9.501490555950161,-0.4875
1348711,11.742246819087068,1.8933333333333333
1348712,10.40743915129577,0.6716417910447762
134872,10.749532967361578,1.540983606557377
134873,9.531287352529628,-0.6447368421052632
134874,9.022772220810516,-1.146341463414634
134875,11.111368600283807,0.6455696202531646
134876,10.730445290869845,0.631578947368421
134877,12.548214530140726,2.6547619047619047
134878,11.791911834387612,1.632183908045977
134879,9.96725830056068,-0.08139534883720931
134951,8.647414514048565,-2.0
1349510,12.021843917752205,0.5161290322580645
1349511,10.181355508968343,3.08
1349512,12.42091867694257,0.7727272727272727
134952,8.388195477087033,-2.1481481481481484
134953,12.352057858241004,0.64
134954,14.728802103640325,2.176470588235294
134955,12.696117432091683,4.483870967741935
134956,7.916843518115194,0.96875
134957,11.32121426672591,3.3548387096774195
134958,14.928871763171257,2.0606060606060606
134959,9.552076488500564,0.37037037037037035
135021,,-21.0
1350210,21.213203435596427,8.0
1350211,3.7859388972001824,-7.333333333333333
1350212,,-2.0
135022,,47.0
135023,26.053790511171304,-3.4
135024,,-10.0
135026,,-6.0
135027,3.5355339059327378,-6.5
135417,5.656854249492381,-6.0
135418,13.435028842544403,-7.5
135771,6.557438524302,-5.5
1357710,9.50263121456368,-4.4
1357711,,-9.0
1357712,30.869348335633305,9.75
135772,3.214550253664318,-10.666666666666666
135773,6.22781777878209,-5.25
135774,7.536577472566709,0.4
135775,7.559289460184544,-6.0
135776,16.52217125129572,2.125
135777,18.02329841383884,2.375
135778,11.863810517704673,0.6666666666666666
135779,12.741009902410928,-4.666666666666667
137951,,-8.0
1379510,,-9.0
1379511,37.476659402887016,19.5
1379512,31.11269837220809,19.0
137952,14.177446878757825,4.0
137953,,-5.0
137955,18.384776310850235,11.0
137956,10.606601717798213,4.5
137958,0.0,-8.0
137959,3.5118845842842465,-4.666666666666667
137961,16.23928217977278,3.0
1379610,9.65812672130087,3.176470588235294
1379611,11.991790120871457,0.7727272727272727
1379612,13.528344021129229,3.8666666666666667
137962,11.316004067335255,2.6363636363636362
137963,18.607562422583587,11.206896551724139
137964,13.743988984337154,2.4782608695652173
137965,13.74921582027552,5.526315789473684
137966,14.70351241407727,4.571428571428571
137967,6.599704354058265,1.4878048780487805
137968,10.692301526937921,2.911764705882353
137969,10.352395927961572,1.7083333333333333
138294,,13.0
138298,,-7.0
138301,4.032035458861996,-6.578947368421052
1383010,15.517979646451801,1.8461538461538463
1383011,7.880355321938218,-1.9
1383012,9.348796714016196,-1.0
138302,9.66091783079296,0.0
138303,12.53616989177937,3.4
138304,11.172670738394263,-2.142857142857143
138305,6.150338744058467,-3.08
138306,6.352352395166766,-0.26666666666666666
138307,6.729466121893644,-5.571428571428571
138308,6.432993021097269,-4.260869565217392
138309,4.137347829083691,-3.3529411764705883
1383212,,-10.0
138323,,-17.0
138328,,-16.0
138511,7.733661733585444,-0.8571428571428571
1385110,14.371131192940448,1.8235294117647058
1385111,13.378882819372683,-0.07142857142857142
1385112,14.168886792588063,1.588235294117647
138512,1.7677669529663689,-7.375
138513,15.449624885119674,2.090909090909091
138514,7.715424666068471,-0.5555555555555556
138515,22.2578236646289,3.625
138516,22.99171693499743,16.571428571428573
138517,10.307984548617904,-0.6363636363636364
138518,5.66251733455206,-1.3076923076923077
138519,9.998571326516032,-3.4
138711,7.741827783921406,-4.461538461538462
1387110,5.302432411043465,-2.7
1387111,7.27880157587445,-1.1333333333333333
1387112,7.88986691902975,-3.25
138712,4.20883424647321,-4.5
138713,6.81304501802112,-1.4285714285714286
138714,6.253822360576534,-3.1176470588235294
138715,21.856141221425823,11.090909090909092
138716,8.500891218875319,-2.9166666666666665
138717,14.671644177021975,-1.4
138718,11.123930513328439,-1.2777777777777777
138719,9.25456961849277,-3.3333333333333335
138731,,-2.0
1387310,,0.0
1387311,,-11.0
138911,11.523268385562938,-3.25
1389110,5.70087712549569,-2.0
1389111,5.029458673202768,-1.25
1389112,4.702245326555294,-5.111111111111111
138912,5.1403382109620885,1.3846153846153846
138913,15.9516314355161,6.636363636363637
138914,6.792044473637384,-1.1428571428571428
138915,15.901607186417074,2.888888888888889
138916,17.817254150248445,9.0
138917,3.265986323710904,-3.3333333333333335
138918,10.287532908007309,0.5
138919,16.949121725703883,5.454545454545454
139301,10.952855365173342,1.0666666666666667
1393010,9.146274653572243,-1.4136125654450262
1393011,10.447441993401819,-0.4838709677419355
1393012,11.668770931583303,1.1344086021505377
139302,13.236525602354513,2.4044117647058822
139303,12.014649973331336,0.9938650306748467
139304,10.823728820977642,-1.2298136645962734
139305,9.696550442388578,-0.5027027027027027
139306,12.36021216324772,1.2732919254658386
139307,13.298419279123557,3.3278688524590163
139308,11.426907600538033,1.6022099447513811
139309,10.321061052151371,-1.3354037267080745
139311,7.502380574571933,0.5
1393110,4.6507167906320275,-5.1875
1393111,12.671490309614992,-0.8333333333333334
1393112,7.35041301074786,-3.2
139312,3.4302575219167832,-7.166666666666667
139313,7.32137719985551,0.5384615384615384
139314,17.34486795696192,1.2
139315,10.153599767338386,-0.29411764705882354
139316,11.6128008188009,0.0
139317,9.711214769929265,-0.15384615384615385
139318,13.255030491603303,1.3125
139319,5.3412930798361815,-4.823529411764706
1393310,5.196152422706632,-4.0
1393312,4.949747468305833,-3.5
139332,7.234178138070234,-1.3333333333333333
139334,,12.0
139337,,-8.0
139339,,52.0
139643,,38.0
1397012,,-10.0
139705,,-11.0
139707,,-3.0
139708,7.7781745930520225,-14.5
139709,,-13.0
1400410,1.5275252316519465,-3.3333333333333335
1400411,26.888659319497503,24.0
1400412,,48.0
140044,3.403429642777023,-6.25
140045,1.4142135623730951,-4.0
140046,9.215023964519391,-0.75
140047,0.7071067811865476,-2.5
140048,3.5355339059327378,-11.5
140049,2.516611478423583,-5.333333333333333
140061,,-10.0
140065,,-10.0
140251,,18.0
1402512,0.5773502691896258,-4.333333333333333
140252,,-12.0
140259,,-11.0
140271,19.847513938118535,0.7333333333333333
1402710,8.831760866327848,-2.0
1402711,3.1997023671109224,-4.666666666666667
1402712,17.207072189461325,1.0833333333333333
140272,14.355602855099237,-1.5833333333333333
140273,22.906043158669135,8.071428571428571
140274,18.206579364717104,5.578947368421052
140275,20.563089732349546,3.9285714285714284
140276,5.70087712549569,-1.25
140277,17.193344965745066,-0.1111111111111111
140278,9.665308159504374,-1.7272727272727273
140279,15.658863304850707,2.2
140571,8.179965033971065,-2.6129032258064515
1405710,8.432351505976337,-3.763157894736842
1405711,8.601641430222353,-0.2
1405712,6.751218213657522,0.0
140572,10.804647335309193,-0.37777777777777777
140573,14.35398934650753,0.03773584905660377
140574,12.808424927715343,-1.4285714285714286
140575,7.781757457600427,-4.071428571428571
140576,8.580629175053422,-0.3617021276595745
140577,12.391678700481433,0.8490566037735849
140578,10.705327664487454,-1.8222222222222222
140579,10.267672017184921,-2.3541666666666665
140821,9.192388155425117,0.5
1408210,2.9860788111948193,-10.75
1408211,6.8068592855540455,-10.5
1408212,7.0710678118654755,-9.0
140822,8.301606270274847,-1.75
140823,8.32666399786453,-9.333333333333334
140825,,-6.0
140827,3.3166247903554,-7.5
140829,,-5.0
1409210,,-8.0
140924,,-11.0
140928,23.33452377915607,21.5
140981,4.949747468305833,-6.5
1409812,3.9370039370059056,-4.5
140983,0.7071067811865476,-9.5
140984,,-9.0
140985,,9.0
140986,2.8284271247461903,-4.0
140987,42.42640687119285,21.0
140989,,0.0
141001,14.504577496831196,0.9166666666666666
1410010,11.814948040464655,-0.7529411764705882
1410011,9.182023584676587,-1.4242424242424243
1410012,13.321064483672329,0.8783783783783784
141002,9.833461735165788,-1.0
141003,11.727716924546526,0.16393442622950818
141004,10.552677679678279,0.05714285714285714
141005,13.381889065261115,1.7066666666666668
141006,10.790444115536964,0.42105263157894735
141007,13.808758748773121,2.3636363636363638
141008,15.221695043588278,3.2222222222222223
141009,11.357734661716778,-2.0428571428571427
141071,10.953746949332636,1.1612903225806452
1410710,11.02522360569415,1.0
1410711,11.045117798963597,0.7604166666666666
1410712,10.085734879862533,1.9545454545454546
141072,13.404034091964352,4.0588235294117645
141073,12.19085223712287,1.6538461538461537
141074,7.4307749171047455,-0.46511627906976744
141075,13.341015176438805,4.2317073170731705
141076,14.727519133235571,4.546666666666667
141077,11.40702362885913,1.3132530120481927
141078,12.908416447801544,3.075
141079,10.321561272057938,-1.2191780821917808
141081,,28.0
1410810,,-10.0
1410812,1.5275252316519465,-4.666666666666667
141082,2.1213203435596424,-1.5
141083,1.1547005383792517,-7.666666666666667
141084,7.88986691902975,-5.25
141085,0.7071067811865476,-8.5
141086,2.0,-8.0
141087,2.6832815729997477,-3.2
141088,4.242640687119285,-7.0
141089,9.12512230837796,-6.125
141099,4.242640687119285,-12.0
141121,,-10.0
1411210,1.4142135623730951,-13.0
1411211,3.9157800414902435,-9.0
1411212,2.3094010767585034,-6.666666666666667
141122,3.7859388972001824,-9.666666666666666
141123,9.16515138991168,-2.0
141124,2.6457513110645907,-6.5
141125,27.730849247724095,9.0
141126,5.188127472091127,-8.75
141127,3.2071349029490928,-5.428571428571429
141128,4.112987559751022,-6.25
141129,9.899494936611665,-12.0
141131,24.826061575153908,4.333333333333333
1411312,,-14.0
141135,,-11.0
141138,,-6.0
1412011,2.8284271247461903,-12.0
141207,,-8.0
141221,11.96025162977849,-3.619047619047619
1412210,20.865994006573302,3.4705882352941178
1412211,7.267080398367689,-0.8888888888888888
1412212,11.263317399442302,0.9166666666666666
141222,5.2649119884015185,-4.052631578947368
141223,7.888426505157586,-3.6818181818181817
141224,11.740104997804627,-1.7777777777777777
141225,8.324584151697987,-2.1818181818181817
141226,15.053976957011136,1.8
141227,10.741457879585871,-1.9259259259259258
141228,12.521048944344347,4.12
141229,16.111027819208317,0.5
1415010,,-1.0
1415011,,-5.0
1415012,,-2.0
141503,,-5.0
141506,,-12.0
141508,4.242640687119285,-3.0
141931,17.18429515575195,14.4
1419310,8.080841540334768,-0.6
1419311,3.1622776601683795,-6.0
1419312,6.18465843842649,-3.25
141932,6.363961030678928,-8.5
141933,4.301162633521313,-4.0
141934,4.743416490252569,-6.0
141935,17.7426040929735,17.0
141936,8.931218655181759,-0.8333333333333334
141937,16.056151469141042,2.0
141938,12.864680330268607,0.5
141939,13.18481269166482,-3.125
142229,,3.0
142318,5.507570547286102,-6.333333333333333
142371,,-6.0
142376,,-9.0
142378,,-9.0
142521,2.516611478423583,-2.3333333333333335
1425210,0.0,-6.0
1425211,4.041451884327381,-5.333333333333333
1425212,15.17563837207516,0.4
142522,2.1213203435596424,-10.5
142523,11.195237082497776,-1.0
142524,7.767453465154029,-3.6666666666666665
142525,2.9664793948382653,-6.4
142526,20.50040650003474,6.333333333333333
142527,,-5.0
142528,4.949747468305833,-9.5
142529,8.660254037844387,-3.0
1425411,,-9.0
1425412,,-11.0
142542,,-9.0
142544,,-11.0
142547,,-10.0
142549,5.656854249492381,-9.0
142561,,-27.0
142567,,-12.0
142568,,-16.0
142595,,-1.0
142621,10.44775361288519,-6.4
1426210,6.011892975000232,-4.857142857142857
1426211,12.13024555163073,-3.142857142857143
1426212,13.441230102437304,-4.0
142622,25.468000463700474,4.571428571428571
142623,15.5,3.3333333333333335
142624,6.575568054403759,-2.2857142857142856
142625,7.327649312326869,-4.777777777777778
142626,8.48528137423857,-4.0
142627,4.242640687119285,-13.0
142628,10.263202878893768,-9.333333333333334
142629,25.596874809241854,4.8
1428810,,-9.0
1428812,,-15.0
142882,,2.0
142883,,-11.0
142885,,-15.0
142889,,22.0
143032,,20.0
143034,3.3166247903554,0.5
143036,,30.0
143038,11.846237095944574,3.3333333333333335
143071,5.750362307426086,-5.666666666666667
1430710,6.369570517030844,-2.0
1430711,6.889605697474034,-6.333333333333333
1430712,6.132242298245855,-2.2857142857142856
143072,4.577377082170635,-7.428571428571429
143073,7.079901129253148,-0.875
143074,9.949322137161456,-1.2857142857142858
143075,9.013217807092827,-2.2857142857142856
143076,16.81137181262202,1.8
143077,9.273618495495704,8.0
143078,15.586871060304228,5.785714285714286
143079,13.377842377105011,1.1666666666666667
143143,,-5.0
143148,0.7071067811865476,-5.5
143149,,-9.0
143211,6.024948132556827,-6.4
1432110,5.677860093212515,-7.285714285714286
1432111,6.735065783725584,-7.111111111111111
1432112,16.050515493872698,4.571428571428571
143212,3.5355339059327378,-5.5
143213,23.0084525531138,4.5
143214,3.0166206257996713,-8.5
143215,32.04215972745907,12.8
143216,11.073788325536473,-0.5833333333333334
143217,15.463577277661924,3.7
143218,6.588680769753099,-2.375
143219,8.407007658957959,-4.7
144571,5.656854249492381,-6.0
1445710,11.104053313993049,-0.6
1445711,,-3.0
1445712,7.176350047203662,-5.0
144572,,-6.0
144574,4.242640687119285,-3.0
144575,12.727922061357855,-3.0
144576,,-6.0
144577,8.621678104251709,11.666666666666666
144578,0.0,-8.0
144579,29.866369046136157,18.0
1448710,,7.0
1448711,,-5.0
1448712,,-11.0
144872,,-9.0
144874,,-5.0
144876,,-10.0
144891,10.028293307770106,4.166666666666667
1448910,8.438009243891594,-1.8
1448911,,-3.0
1448912,13.316656236958785,0.6666666666666666
144892,1.4142135623730951,1.0
144893,10.183319694480774,-5.2
144894,6.58027355054484,-3.6
144895,26.870057685088806,23.0
144896,15.023315213360865,4.2
144897,2.9154759474226504,-7.0
144898,12.622730819174325,5.0
144899,0.7071067811865476,-5.5
144921,20.080037219508384,4.95
1449210,8.474002131296174,-0.06060606060606061
1449211,7.519287369138284,-2.5555555555555554
1449212,11.969007597004142,1.3333333333333333
144922,8.60292652692014,-2.7
144923,10.622509195708105,0.53125
144924,7.613390156652906,-1.8125
144925,11.164856604027914,1.0333333333333334
144926,13.058884094037769,2.2285714285714286
144927,14.15741616370842,5.0
144928,10.696406191478772,0.48148148148148145
144929,12.695423946201606,0.5925925925925926
145123,,-6.0
145124,,-7.0
145128,,-11.0
145201,,-5.0
1452012,,-20.0
145206,,-16.0
145241,5.1478150704935,-6.666666666666667
1452410,3.7337884876607883,-6.235294117647059
1452411,11.421013984737101,-0.14285714285714285
1452412,17.545315478443104,2.466666666666667
145242,13.923818702953845,-1.5454545454545454
145243,9.669539802906858,-2.3333333333333335
145244,8.159131606453506,-2.4285714285714284
145245,6.818741679755738,-6.066666666666666
145246,10.879291077959738,-1.7692307692307692
145247,15.364377714834484,1.6923076923076923
145248,10.747797519266518,0.6666666666666666
145249,13.714720822950135,-1.263157894736842
145432,,-6.0
145436,2.1213203435596424,-6.5
145439,,-7.0
145701,11.879955106536949,-0.25
1457010,14.870272357963051,-0.625
1457011,8.001420328462146,-0.75
1457012,19.096995525350003,4.133333333333334
145702,12.191071414039957,3.2
145703,10.270071030638443,0.8461538461538461
145704,11.079549190125482,1.3846153846153846
145705,9.787747442593725,-1.0
145706,3.125166662222459,-6.833333333333333
145707,13.864995320521938,3.2857142857142856
145708,16.60751407675224,5.142857142857143
145709,4.055486369964729,-3.9166666666666665
145741,4.193248541803041,-3.75
1457410,7.476948702830715,-6.714285714285714
1457411,8.082903768654761,-5.333333333333333
1457412,36.42801120017397,16.0
145742,3.214550253664318,-5.333333333333333
145743,5.131601439446884,2.6666666666666665
145744,28.827070610799147,21.0
145745,4.119061381755153,-8.833333333333334
145746,22.627416997969522,13.0
145747,19.80530232033836,6.75
145748,15.556349186104045,-11.0
145749,29.698484809834994,14.0
145761,3.5777087639996634,-9.0
1457610,7.899367063252599,-2.0
1457611,16.438920136009397,5.714285714285714
1457612,11.351768028049083,-1.6428571428571428
145762,15.329709716755893,-1.6666666666666667
145763,5.257647491307984,-3.75
145764,17.612901115781174,7.75
145765,7.5432088662584444,-1.7
145766,10.388638482679504,-1.2666666666666666
145767,4.509249752822894,-3.0
145768,10.573551910309043,0.4
145769,7.871698442117582,-4.818181818181818
1458811,2.1213203435596424,-10.5
1458812,,-12.0
145885,,-5.0
145886,,-10.0
145887,3.5355339059327378,-10.5
145889,,-12.0
146331,,-11.0
1463310,4.509249752822894,-3.3333333333333335
1463312,1.4142135623730951,-9.0
146332,,-3.0
146333,,-9.0
146335,2.3804761428476167,-6.5
146336,,10.0
146338,6.082762530298219,-5.0
146339,7.2571803523590805,-8.0
146351,19.114883935791706,5.954545454545454
1463510,5.5446052211878465,-6.352941176470588
1463511,9.997380609320576,-3.380952380952381
1463512,7.648256882017845,-2.3125
146352,6.099563784613872,-2.736842105263158
146353,6.397185053458054,-3.5789473684210527
146354,8.402652864625475,-2.388888888888889
146355,11.859781269682248,1.1764705882352942
146356,6.425643072011462,-4.8
146357,16.289055630494154,4.666666666666667
146358,17.07337107896387,3.6666666666666665
146359,8.138386408455506,-6.3
1467410,,-3.0
146742,,-13.0
146745,,-13.0
146746,12.909944487358056,-3.0
146747,,-11.0
146749,10.214368964029708,2.6666666666666665
146791,11.739551659698582,0.5
1467910,12.272540883625515,1.3035714285714286
1467911,12.42065728022182,1.0909090909090908
1467912,11.140321507255711,0.06521739130434782
146792,12.646763253209338,1.4871794871794872
146793,8.334621112618683,-0.8181818181818182
146794,13.011154597673588,4.255813953488372
146795,12.956413478185498,3.69811320754717
146796,11.991562074042301,1.048780487804878
146797,8.945346878083082,-0.4807692307692308
146798,12.710583092798007,1.8181818181818181
146799,8.56667056746837,-2.9298245614035086
146831,10.623845672170548,-1.4074074074074074
1468310,14.637730626525988,5.5
1468311,9.757288473883158,-1.263157894736842
1468312,10.8056206628077,2.9444444444444446
146832,18.93269578525387,8.916666666666666
146833,8.691362663370834,-0.16129032258064516
146834,5.353552681704876,-2.65
146835,13.099618315050252,2.0
146836,14.315855648326542,2.909090909090909
146837,16.87132296121257,3.8076923076923075
146838,11.605675318771548,0.34782608695652173
146839,8.304633117539343,0.32142857142857145
146851,5.853773711604051,-3.3333333333333335
1468510,7.845608416724061,1.875
1468511,5.251983752196244,-2.25
1468512,11.590046016589696,-4.0625
146852,16.231949681914077,3.142857142857143
146853,4.980732105593745,-4.846153846153846
146854,19.49814806020761,3.8
146855,15.223884742951341,3.8333333333333335
146856,25.954019170662395,4.888888888888889
146857,18.781469318016352,2.923076923076923
146858,7.334848328356899,-3.75
146859,3.4364987719368982,-2.857142857142857
146891,3.5355339059327378,-6.5
1468910,18.022208521710095,0.0
1468911,4.919349550499537,-2.8
1468912,24.130893062628246,-0.6
146892,4.949747468305833,1.5
146893,10.583005244258363,0.0
146894,3.5355339059327378,-5.5
146895,4.725815626252609,-7.333333333333333
146896,1.5275252316519465,-7.666666666666667
146897,16.802777548171413,1.6666666666666667
146898,29.715315916207253,15.0
146899,9.57601169589929,-6.8
146961,8.018728078691781,0.4
1469610,,-2.0
1469611,9.814954576223638,4.666666666666667
1469612,13.435028842544403,2.5
146962,32.046840717924134,11.0
146963,20.808652046684813,2.0
146964,4.722287581247038,-4.4
146965,5.08592829940284,-2.3333333333333335
146966,16.680470474123183,0.2857142857142857
146967,4.856267428111155,-1.25
146968,7.234178138070234,-8.666666666666666
146969,0.0,-5.0
146981,10.606601717798213,2.5
1469810,18.939376969689366,5.2
1469811,11.313708498984761,1.0
1469812,,0.0
146982,,3.0
146983,16.78987790307005,1.5
146984,17.566201313073595,1.2857142857142858
146985,,-3.0
146986,2.3094010767585034,-8.666666666666666
146987,,-8.0
146988,,31.0
1470410,,11.0
1470412,,4.0
147042,,-3.0
147043,,35.0
147044,,-5.0
147045,2.8284271247461903,-11.0
147047,,13.0
147048,,-11.0
147049,,-4.0
147091,20.506096654409877,-4.5
1470910,,-20.0
1470911,12.020815280171307,-8.5
1470912,,-9.0
147092,12.020815280171307,-7.5
147111,5.94418483337567,-8.0
1471110,4.0,-5.0
1471111,2.8284271247461903,-12.0
1471112,2.8284271247461903,-12.0
147112,,-9.0
147113,5.5677643628300215,-6.0
147114,,-8.0
147115,4.242640687119285,-6.0
147116,,-11.0
147117,9.899494936611665,4.0
147118,,0.0
147119,,29.0
147161,,1.0
1471611,,41.0
1471612,4.242640687119285,2.0
147162,,3.0
147168,37.476659402887016,10.5
147301,9.50146187582615,-2.4444444444444446
1473010,4.129164564412515,-4.375
1473011,12.383819053869221,2.230769230769231
1473012,7.453426824526516,-3.125
147302,5.958187643906492,0.0
147303,10.698964260960496,0.3684210526315789
147304,8.819743691733835,-4.166666666666667
147305,10.977249200050075,-3.0
147306,8.139689518313672,1.3636363636363635
147307,15.109126853849439,2.4285714285714284
147308,10.018938111352965,-3.0714285714285716
147309,5.218744496298612,-5.117647058823529
147471,12.640346139068498,1.3571428571428572
1474710,12.475849187817149,1.0909090909090908
1474711,10.728175520562662,0.53125
1474712,12.104077095297562,2.3707865168539324
147472,9.926328729602453,-0.9841269841269841
147473,6.7356475092169905,-2.0657894736842106
147474,9.515574816936004,-0.6407766990291263
147475,10.711699447356855,1.37
147476,9.393361018378805,1.2988505747126438
147477,13.518716453427459,1.6442307692307692
147478,13.140166284144925,3.8454545454545452
147479,12.670089857578029,1.6603773584905661
147611,12.737271891503894,3.2857142857142856
1476110,8.988882021697693,-5.0
1476111,1.4142135623730951,-1.0
1476112,4.272001872658765,-5.25
147612,17.25060385416503,3.25
147613,5.852349955359813,0.25
147614,10.222524150130436,2.0
147615,10.66302021005306,-0.8
147616,4.7871355387816905,-0.25
147617,3.5118845842842465,-3.6666666666666665
147618,4.024922359499621,-5.2
147619,11.313708498984761,19.0
147711,11.537833332237767,0.15555555555555556
1477110,9.407786901763053,-0.8928571428571429
1477111,11.13054106451903,0.8589743589743589
1477112,12.406164613325116,1.4487179487179487
147712,16.674983800464773,3.25
