,0
21465,1318413930
21467,1295315919
21468,1129811057
21469,1419310693
21470,1323211259
21472,1069311298
21473,1069311298
21474,1245110397
21475,1288914679
21476,1320412191
21477,1477114747
21478,1082113931
21479,1357711057
21481,1405713930
21483,1379612892
21484,1410010693
21485,1069313930
21486,1114012266
21487,1143311057
21488,1432110821
21489,1405713486
21491,1320413487
21492,1161814321
21494,1334211292
21495,1530414122
21496,1289210423
21497,1452411057
21498,1289214771
21499,1483114679
21500,1129213851
21501,1129214771
21502,1129213486
21503,1042314107
21505,1025710821
21506,1069313204
21507,1319811292
21508,1319810397
21509,1410712478
21510,1169710693
21511,1474712478
21512,1129811982
21513,1501612266
21514,1483112173
21515,1160314771
21517,1226612951
21518,1489313891
21519,1169710529
21520,1039715323
21521,1039712266
21522,1432114100
21523,1410010135
21524,1226611618
21525,1129213930
21526,1457611057
21527,1129210849
21528,1219113495
21529,1072114027
21530,1105710721
21531,1483110800
21532,1477111292
21533,1299211298
21534,1468312892
21535,1039713198
21536,1143315096
21537,1078110397
21538,1039712892
21540,1393013244
21541,1069314492
21542,1247814843
21543,1105713930
21545,1129812889
21546,1129215412
21547,1119313198
21548,1323013930
21549,1387111057
21550,1486915041
21551,1473011278
21552,1105711996
21553,1489314679
21554,1014011298
21555,1537614747
21557,1226613931
21558,1379614908
21559,1080014869
21560,1323210693
21561,1129213232
21562,1105714193
21563,1393013244
21564,1393012264
21565,1119313204
21566,1473010397
21567,1474712478
21568,1072111278
21569,1410710140
21570,1105712478
21571,1288914107
21573,1288912954
21574,1106612478
21575,1393011823
21576,1105711193
21577,1449212266
21578,1467912892
21579,1474714831
21580,1393013487
21581,1457014869
21582,1393010408
21583,1226613487
21584,1484315024
21586,1393015919
21587,1105712892
21588,1288911618
21589,1129813303
21590,1288914908
21591,1082113244
21592,1467913930
21593,1410711884
21594,1288910800
21595,1474710140
21597,1251111298
21598,1058114100
21599,1039711973
21600,1474712264
21601,1129212953
21602,1129814262
21604,1348712892
21605,1126711292
21606,1226611433
21608,1217312402
21610,1039714730
21611,1069312892
21612,1477113487
21613,1387114107
21614,1042312896
21615,1105711641
21616,1188413796
21617,1299213930
21618,1474710800
21619,1393011775
21620,1039714100
21621,1226614747
21622,1072113930
21623,1481411057
21624,1477114262
21625,1348714100
21626,1055811292
21627,1105710431
21628,1320412892
21630,1385112266
21631,1226613422
21633,1143312264
21634,1079210821
21635,1125915016
21636,1127810397
21637,1127810581
21638,1226615919
21639,1161813204
21640,1410010581
21642,1129813277
21643,1072112953
21644,1143314321
21645,1318411433
21646,1289214683
21648,1129214674
21649,1324412191
21652,1383014893
21653,1393014679
21655,1110913930
21656,1182313487
21658,1039711292
21659,1323210140
21660,1383012892
21661,1537614869
21662,1410011433
21663,1410011292
21664,1129811278
21665,1393011433
21666,1226612889
21667,1082113204
21669,1082114027
21670,1498611057
21671,1501611057
21672,1348712129
21673,1324411618
21674,1490814747
21675,1288913796
21676,1199610397
21677,1295311298
21678,1320411618
21679,1449212478
21680,1405712892
21681,1349511259
21682,1467910397
21683,1389114107
21684,1410713930
21685,1161812892
21686,1295312339
21687,1199511618
21688,1477112264
21690,1541215624
21691,1129211884
21692,1069310721
21693,1161812451
21694,1530411618
21695,1105711996
21696,1029914709
21698,1275812892
21699,1217313830
21700,1320411278
21701,1295311278
21702,1320413487
21703,1295310397
21705,1348710739
21706,1143314711
21707,1323212892
21708,1111113930
21709,1043111057
21710,1289212478
21711,1127814193
21712,1319812339
21713,1334210721
21714,1129810397
21715,1129213232
21716,1078511057
21717,1039715919
21718,1288911697
21719,1405712892
21720,1039712945
21721,1348513930
21722,1105712339
21723,1393011298
21724,1143314150
21725,1541211057
21726,1226411433
21728,1072111278
21729,1227811298
21730,1474712892
21731,1295313303
21732,1484310721
21733,1161810721
21735,1320412197
21736,1402712266
21737,1163713487
21738,1217312889
21739,1486913198
21740,1143313232
21741,1410012889
21742,1323214107
21743,1104212478
21744,1410911298
21746,1405713264
21747,1289213930
21749,1476115370
21750,1474714771
21751,1105710434
21752,1105713485
21753,1161711057
21754,1086810397
21755,1069311278
21756,1163811292
21757,1072112892
21758,1212913487
21759,1161814747
21760,1412211697
21761,1219114679
21762,1410715376
21763,1104212478
21764,1042312892
21765,1477114107
21766,1129210397
21768,1295414869
21769,1537013930
21771,1432111292
21772,1039710529
21773,1319812264
21774,1484313303
21775,1348711278
21776,1226614679
21778,1127811193
21779,1288910529
21780,1299211292
21781,1289214107
21782,1295314027
21783,1412213303
21784,1302911292
21785,1393011003
21786,1226611278
21787,1129812896
21788,1042314057
21789,1161810785
21790,1467914893
21791,1320414843
21793,1383011292
21794,1483113830
21796,1129212264
21797,1288914747
21798,1127810397
21799,1013611298
21800,1501611042
21801,1143312397
21802,1052912266
21803,1233912892
21804,1106610721
21805,1478311298
21806,1532310397
21807,1143312953
21808,1295311193
21809,1330311433
21810,1289213204
21811,1161811267
21813,1039715370
21814,1393014057
21815,1289211697
21816,1219110721
21817,1039710821
21818,1457012892
21819,1467913487
21820,1320410721
21821,1039712945
21822,1473010397
21823,1393011003
21824,1393011986
21825,1298214747
21826,1163713487
21827,1405713264
21828,1289213830
21829,1039711617
21830,1079213204
21831,1084911292
21832,1197713930
21833,1052913204
21834,1029911298
21835,1324413930
21836,1474711057
21838,1393013502
21840,1295311042
21841,1410010785
21842,1059910397
21843,1474714057
21844,1315811292
21845,1197713930
21846,1410714869
21847,1039715249
21849,1474714831
21851,1537610397
21852,1348710713
21853,1039711618
21855,1129215304
21856,1119314771
21857,1379610800
21858,1348713930
21859,1163014747
21860,1295313204
21861,1078512478
21862,1069314100
21863,1119313930
21864,1336010397
21865,1226611292
21866,1295311278
21867,1143310821
21868,1323210821
21869,1295313342
21870,1410013342
21871,1405712892
21872,1154014683
21873,1348712953
21874,1129212892
21875,1238913487
21876,1127813204
21877,1129211298
21879,1463510397
21880,1477112892
21881,1013514100
21882,1226610397
21884,1071314057
21885,1474710299
21886,1484312191
21887,1393014321
21888,1502314057
21889,1059914100
21890,1289214869
21891,1348713204
21892,1129811618
21893,1410010397
21895,1463513930
21896,1114011298
21897,1457012892
21898,1295310721
21899,1348513930
21901,1348711057
21903,1129210372
21904,1039713303
21905,1042312191
21906,1319813232
21907,1298212173
21908,1295314574
21909,1106614635
21911,1025714100
21912,1042313204
21913,1226414747
21914,1393113930
21915,1226615624
21916,1334213930
21917,1129812889
21918,1320412391
21919,1143311697
21920,1477110800
21921,1393010713
21922,1452411298
21924,1129214679
21925,1129813851
21926,1288914570
21927,1143313184
21928,1467911292
21929,1412214100
21930,1106613204
21931,1295313303
21932,1410010529
21933,1483114747
21934,1289210397
21935,1169710721
21936,1484311618
21937,1288912173
21938,1129211042
21939,1530410423
21940,1082114307
21941,1082111057
21942,1289213476
21943,1161810721
21944,1342210397
21945,1039710994
21946,1402514112
21947,1247810693
21948,1105714843
21949,1509614112
21950,1289214771
21951,1226413204
21953,1080012478
21954,1025711618
21955,1477113930
21956,1323213198
21957,1082112478
21958,1489312892
21959,1410011986
21960,1129214893
21961,1474714303
21962,1105710785
21963,1247813930
21964,1161813204
21965,1474714057
21966,1125913796
21967,1039710685
21968,1295315919
21969,1099412953
21970,1393010135
21971,1393013851
21972,1072110792
21973,1289212889
21974,1226614783
21975,1393011433
21976,1186711298
21977,1467912889
21978,1410713204
21979,1289212264
21983,1474714107
21984,1099013930
21985,1143314100
21987,1393112953
21988,1082112478
21989,1490811292
21990,1410010721
21991,1393010257
21992,1463511057
21993,1501611433
21994,1069314524
21996,1039711278
21997,1119311298
21998,1537611298
21999,1082114027
22001,1473012953
22002,1330310599
22003,1129213232
22004,1432112953
22005,1227811298
22006,1129210821
22008,1143311612
22009,1405710397
22010,1483114747
22011,1323211433
22012,1410013230
22013,1477110800
22014,1393014771
22016,1323212892
22017,1042314771
22018,1129813303
22019,1219110721
22020,1449211278
22021,1348513930
22022,1320414869
22023,1320411697
22024,1039710721
22025,1029914057
22026,1143315412
22027,1129813204
22028,1501613204
22029,1106613930
22030,1410711292
22031,1288912191
22032,1161810792
22033,1177511292
22035,1448914771
22038,1483114107
22039,1169711057
22040,1105713871
22041,1127813930
22042,1105714307
22043,1477114570
22044,1039712264
22045,1457612264
22047,1105714307
22048,1474714831
22050,1039710693
22053,1385114869
22054,1199511298
22056,1226615304
22057,1402710397
22059,1295311042
22060,1393013342
22061,1220610423
22063,1129811111
22064,1484310821
22065,1129211298
22066,1348711637
22067,1104212953
22068,1393011042
22069,1486912478
22070,1467911638
22072,1320410397
22073,1042314492
22074,1141311298
22075,1410710397
22076,1348713198
22077,1112214869
22078,1483111292
22079,1410713232
22080,1042312892
22081,1320414107
22082,1349512339
22083,1474714679
22084,1289214747
22085,1129814747
22086,1320410721
22087,1323214635
22088,1105711617
22089,1226614908
22090,1161814576
22091,1412210397
22092,1393011298
22093,1474715016
22094,1484312478
22095,1323210821
22097,1129811278
22098,1226411267
22099,1105713204
22100,1477114057
22101,1319812953
22102,1486911292
22103,1295315016
22104,1129813871
22105,1323211618
22106,1110914869
22108,1199613930
22109,1226610599
22110,1226610423
22111,1468914107
22112,1147014747
22113,1046611775
22114,1449211057
22115,1348713930
22116,1288915304
22117,1099414100
22118,1349513930
22119,1393013204
22120,1410011292
22121,1445713930
22122,1226410994
22124,1295313303
22125,1348711433
22126,1226412478
22127,1320412953
22129,1320411109
22130,1324412266
22131,1247814027
22132,1504813930
22133,1348711898
22134,1169714100
22136,1082113930
22137,1530410792
22138,1125913871
22139,1039711042
22140,1129214771
22141,1288913495
22142,1226613930
22143,1106713930
22144,1489314679
22146,1014013487
22147,1069311298
22148,1483114869
22149,1039712953
22150,1289211618
22151,1080013232
22152,1072111618
22153,1387114679
22154,1489313891
22156,1119314761
22158,1161811057
22159,1105713303
22160,1410013342
22161,1039712451
22163,1537614107
22164,1082111292
22165,1169711618
22166,1143314696
22167,1393011721
22168,1219710397
22169,1501611066
22170,1288912892
22171,1474714683
22172,1212411057
22173,1501611259
22174,1393014006
22175,1320412892
22178,1410013198
22179,1072111618
22180,1477114057
22181,1410711697
22182,1463510397
22183,1410715376
22184,1288911298
22185,1432114100
22186,1039714635
22187,1410710561
22188,1161814679
22189,1129212266
22191,1393011292
22192,1348713930
22193,1226614814
22194,1483114679
22195,1288913204
22196,1474714679
22197,1192111292
22198,1468512266
22199,1410711292
22200,1467912889
22201,1288911292
22203,1052913487
22204,1129814814
22205,1143313459
22206,1105711641
22207,1071314771
22208,1247814771
22209,1039711618
22210,1188412889
22211,1106614635
22212,1348714107
22213,1509610397
22214,1410711292
22216,1348711637
22217,1129811109
22218,1385111292
22219,1099412264
22220,1039715323
22221,1477112892
22222,1042312892
22223,1069314492
22224,1448914057
22225,1412210693
22226,1334210693
22227,1323213487
22228,1457412264
22229,1042314747
22230,1393011292
22231,1289214107
22232,1385112264
22234,1098012264
22235,1161814524
22236,1319813796
22237,1410713232
22238,1483114057
22239,1410013204
22240,1072112339
22241,1129211433
22242,1288911697
22243,1486910397
22244,1099014100
22245,1169714100
22246,1106613232
22247,1143312266
22249,1410711921
22250,1295314122
22251,1320411298
22252,1099411298
22253,1100311298
22254,1410012365
22255,1348513487
22256,1410712478
22257,1289214057
22259,1052911292
22260,1161810693
22261,1530411057
22262,1105714027
22263,1226413230
22264,1099411259
22266,1410712889
22267,1127811267
22268,1169713204
22269,1410013933
22271,1127813204
22272,1295311267
22273,1039711953
22274,1410014321
22275,1412213232
22276,1129814869
22277,1323011433
22278,1129214683
22280,1289214771
22281,1129213487
22282,1410714893
22283,1405714893
22284,1393015412
22285,1289214683
22286,1393010693
22287,1119311292
22288,1448911292
22289,1039711641
22290,1129813198
22291,1129814107
22292,1295110397
22294,1226613851
22295,1226615412
22296,1538013930
22297,1129810599
22298,1129212892
22300,1129814869
22301,1379615016
22302,1330314492
22303,1226611267
22304,1289213830
22306,1449211292
22307,1410714831
22308,1405711292
22309,1143314679
22310,1161814122
22311,1289210157
22312,1129813377
22313,1039714814
22314,1291512266
22315,1452410397
22316,1160314747
22317,1486914457
22319,1129212094
22320,1127813930
22321,1247814771
22323,1476115323
22324,1129214869
22325,1477114893
22326,1143313577
22327,1295110397
22328,1330312892
22329,1405713891
22330,1039711423
22331,1161811193
22332,1129213198
22333,1348711298
22334,1161811057
22335,1530411433
22336,1426214747
22338,1432111278
22339,1389114057
22340,1483114747
22341,1483110800
22342,1483114747
22343,1129214457
22344,1289212889
22346,1105712451
22348,1474714057
22350,1129215370
22351,1477113930
22352,1289212266
22353,1330313204
22354,1042311298
22355,1079213204
22356,1161814679
22357,1161813930
22358,1129814747
22359,1490814107
22360,1393012992
22361,1477112892
22362,1247811292
22364,1119314100
22365,1385112889
22366,1105710397
22367,1349515304
22368,1079210821
22369,1410711433
22370,1501614679
22371,1291714761
22372,1226614100
22373,1069312889
22374,1247814122
22375,1042312266
22377,1468314107
22378,1336711433
22379,1251111298
22381,1289211057
22382,1483110800
22383,1490813487
22385,1486914683
22386,1125910397
22388,1348714633
22389,1474710397
22390,1114012266
22391,1405714747
22392,1393013029
22393,1467910397
22394,1349510821
22395,1393010423
22396,1467914831
22397,1039714107
22399,1330310397
22400,1127811697
22401,1410013303
22402,1104213232
22403,1129213232
22404,1079210821
22405,1105712945
22406,1039712323
22407,1125913204
22408,1477111292
22409,1294511697
22410,1161810693
22412,1379614107
22413,1069311481
22415,1319810397
22416,1509611278
22417,1106610397
22418,1129812266
22419,1039713930
22420,1501614100
22421,1431412892
22422,1541211278
22423,1105715016
22424,1530412953
22425,1323011433
22428,1129814057
22429,1474712758
22430,1393014262
22431,1099412264
22432,1069311278
22433,1125910397
22434,1105712478
22435,1530412478
22436,1467914831
22437,1330311618
22438,1469814107
22439,1127811292
22440,1393013342
22441,1477112889
22443,1062713930
22445,1072112339
22446,1299211298
22447,1161811066
22448,1405711433
22449,1046611637
22450,1474711298
22451,1348713232
22452,1457413930
22453,1289212478
22454,1105713577
22455,1289210721
22456,1484313204
22457,1247813204
22460,1129813158
22461,1410712889
22463,1129811140
22464,1039711267
22466,1129813367
22467,1337710397
22468,1078110397
22469,1127812339
22470,1410714893
22471,1294513930
22472,1226610185
22473,1027911259
22474,1348714457
22475,1069315304
22476,1452413930
22477,1348711292
22478,1405714747
22480,1449210397
22482,1143310693
22483,1349511278
22484,1537612889
22485,1329613204
22486,1457012892
22487,1537012889
22488,1467913796
22489,1114012191
22491,1410014307
22492,1474711884
22493,1289214771
22494,1072110423
22495,1226415412
22496,1393011278
22497,1490812889
22498,1323211193
22499,1247812892
22500,1410710140
22501,1129812451
22502,1457610397
22503,1410714831
22504,1320411433
22506,1245113930
22507,1161811057
22508,1071314747
22509,1129810397
22510,1072114492
22511,1217312402
22512,1039715016
22513,1323213871
22514,1129812892
22515,1039714683
22516,1069311298
22517,1412212264
22518,1289213930
22519,1189812889
22521,1143310821
22522,1288914893
22523,1161811697
22524,1129212191
22525,1486912892
22526,1319811292
22527,1039713204
22528,1129812945
22529,1110911298
22530,1389111292
22531,1127810693
22532,1330314843
22533,1393015370
22534,1289214100
22535,1393010469
22536,1330312953
22537,1161812451
22538,1142313930
22539,1330313931
22540,1486914057
22541,1412210721
22542,1330312478
22543,1129811109
22544,1289212441
22545,1129812339
22547,1226411618
22548,1072111278
22549,1226410980
22550,1226615016
22551,1143314107
22552,1412214107
22553,1385114771
22554,1410714100
22555,1247810721
22556,1072111057
22558,1129813851
22559,1393011278
22560,1069310397
22562,1477113204
22563,1393010821
22564,1463511278
22565,1125912191
22566,1393011337
22567,1410714747
22568,1474714057
22569,1530413930
22570,1129214893
22571,1125910279
22572,1387110397
22574,1323011433
22575,1410015304
22576,1105711066
22578,1320413232
22579,1410713930
22580,1449211292
22581,1393011577
22583,1039711259
22584,1119311057
22585,1334210397
22586,1469610397
22587,1244812266
22588,1129211066
22589,1474713487
22590,1484313204
22592,1486913487
22593,1483114679
22594,1393014107
22596,1169714843
22597,1467910713
22599,1474710713
22600,1449212889
22601,1410011066
22602,1410714489
22603,1143313485
22604,1247814492
22605,1289210372
22606,1110911298
22607,1295311433
22608,1468314107
22609,1393111057
22610,1530411042
22611,1129212892
22612,1330311057
22613,1129812953
22614,1393012892
22615,1046613433
22616,1129214262
22617,1423111618
22618,1080014771
22619,1474712478
22620,1289211292
22621,1119311298
22622,1428812902
22623,1320413495
22624,1072115304
22625,1143312339
22626,1069311057
22627,1084914057
22628,1199512953
22629,1104212266
22630,1530410397
22631,1474713303
22632,1432114100
22633,1079213232
22634,1143313485
22635,1501613303
22637,1127811042
22638,1143311042
22639,1129810713
22640,1106610397
22641,1348711292
22642,1289214771
22643,1348715376
22644,1288910693
22645,1509613930
22646,1477111618
22647,1072111278
22648,1357710397
22650,1288914893
22651,1226610423
22652,1530414100
22653,1188411292
22654,1474713486
22655,1410011697
22656,1501611278
22657,1069311057
22658,1393012266
22659,1486911292
22660,1079212478
22661,1143310397
22663,1039714307
22664,1247814771
22665,1591910397
22666,1161812892
22667,1315811298
22668,1486915370
22669,1288811292
22670,1288911298
22671,1039715919
22672,1099412264
22673,1449212953
22674,1483112954
22675,1474712892
22676,1410712339
22677,1537011292
22678,1477113930
22679,1330310821
22681,1129811292
22683,1295311057
22684,1079211618
22685,1142313487
22686,1288913930
22687,1530411433
22688,1477113204
22689,1432111618
22690,1393011823
22691,1069313303
22692,1039715607
22693,1039714122
22694,1393013290
22695,1288914057
22696,1233914107
22697,1410011697
22698,1199514100
22699,1348711066
22700,1537611298
22701,1233910397
22702,1410711066
22703,1059912191
22704,1069311278
22705,1501610397
22706,1410013930
22707,1509613930
22708,1393013342
22709,1389114107
22710,1161811433
22711,1288912892
22712,1040811433
22714,1477111292
22715,1449211618
22716,1323210792
22717,1426214107
22718,1071314747
22720,1039715016
22721,1289211292
22722,1129811697
22723,1323214122
22724,1143313244
22725,1039712451
22726,1052913204
22727,1393011298
22728,1219112889
22729,1541213303
22731,1105710208
22732,1226414711
22733,1226611292
22734,1468310821
22735,1249212173
22737,1393015304
22739,1129214457
22740,1127814492
22741,1289211278
22742,1226611278
22743,1129213930
22744,1226612892
22745,1129215304
22746,1143314122
22747,1043111057
22748,1410014635
22749,1348711292
22750,1410713198
22751,1143311057
22752,1226613158
22753,1410710423
22754,1530411298
22755,1530412478
22756,1410010792
22757,1509613930
22758,1486913930
22759,1524910397
22760,1295314524
22761,1348711278
22762,1096715454
22763,1334213930
22766,1233912478
22767,1348711003
22769,1295311298
22770,1393012892
22771,1299210397
22772,1129210397
22773,1348712129
22774,1330310397
22776,1169711618
22777,1127812889
22778,1105715356
22779,1129812889
22780,1393010434
22781,1405712892
22782,1082112451
22783,1477112889
22784,1295311057
22785,1042312954
22786,1105715016
22787,1410712266
22788,1226415412
22789,1039710431
22790,1161810980
22792,1111113930
22793,1319811278
22794,1052913232
22795,1289212478
22796,1320414254
22797,1119313232
22798,1125915370
22799,1072111042
22800,1393011278
22801,1072114027
22802,1219111298
22803,1410714869
22804,1105711433
22805,1245110721
22806,1226613204
22807,1405712892
22808,1129211618
22809,1100311433
22810,1164814869
22811,1405714831
22812,1127813487
22813,1477112889
22815,1432112478
22816,1405713930
22817,1125912892
22818,1105711823
22819,1349514492
22820,1127810693
22821,1393013495
22822,1079215304
22823,1129812992
22824,1082113204
22825,1127812266
22827,1015714771
22828,1247815096
22829,1127811193
22831,1295412889
22832,1473011433
22833,1288911292
22834,1393010693
22835,1169712478
22836,1502411057
22837,1039712451
22838,1072112889
22839,1072111433
22840,1295313930
22841,1410015304
22843,1143314057
22844,1324411259
22845,1348714107
22846,1474713930
22847,1039712451
22848,1468510397
22849,1125912191
22850,1501612953
22851,1129814679
22852,1295310785
22853,1467912478
22854,1161812264
22855,1162411278
22856,1226410868
22857,1348712889
22858,1289212889
22859,1127810980
22860,1143315412
22861,1405712889
22862,1042312266
22863,1334211292
22864,1188414747
22865,1323211066
22866,1393011066
22867,1410014574
22868,1125911278
22869,1129814570
22870,1161815412
22871,1409811057
22872,1161811057
22873,1541213930
22875,1161813204
22876,1379612889
22878,1288914683
22879,1468312191
22880,1295313495
22881,1125911481
22882,1039713342
22883,1247814747
22884,1129214683
22885,1288910693
22886,1430711278
22887,1405710800
22888,1295310693
22890,1530412264
22891,1486913485
22892,1039711278
22893,1072111697
22894,1474714908
22895,1078110397
22896,1129815023
22897,1161812339
22898,1042311697
22899,1069311433
22900,1129212266
22901,1072110693
22902,1127813204
22903,1039711267
22904,1226615016
22905,1289214893
22906,1410713487
22907,1463513487
22908,1169712953
22909,1143310792
22910,1449212266
22911,1288912266
22912,1467914771
22913,1190511298
22914,1232311057
22915,1129215582
22916,1295414107
22917,1463512266
22918,1226614100
22919,1467913232
22920,1474714771
22921,1294513930
22923,1129814842
22924,1129810155
22925,1029914057
22926,1247815096
22927,1288913487
22928,1349511259
22929,1104211057
22930,1014113487
22931,1039714683
22932,1039710821
22933,1125910397
22934,1288912478
22935,1289212982
22936,1463510693
22937,1410011433
22938,1330314771
22939,1288912992
22940,1125910423
22941,1468311259
22942,1105710990
22943,1393011057
22944,1295112266
22945,1349510397
22946,1099413930
22948,1039712266
22949,1127814685
22950,1039712323
22951,1233910721
22952,1129814107
22953,1323211259
22954,1448914107
22955,1477113303
22956,1323213891
22958,1330310693
22959,1400414771
22960,1198211298
22961,1129214252
22962,1501612191
22963,1039711996
22964,1129213796
22965,1042311292
22966,1467910821
22967,1082115304
22968,1410012397
22969,1161811042
22970,1199611278
22971,1105711953
22972,1079212889
22973,1289214683
22974,1169713487
22975,1295310721
22976,1474714122
22977,1129812889
22978,1200313930
22979,1383014057
22980,1410714831
22981,1129812892
22982,1143313930
22983,1126713930
22984,1119314100
22985,1169712478
22986,1129811292
22987,1289214107
22988,1289214771
22989,1312112264
22990,1320411278
22991,1080011298
22992,1393012889
22993,1295311057
22994,1477110721
22995,1486914831
22996,1239110821
22997,1059915304
22999,1072113930
23000,1348714908
23001,1129814771
23002,1387114100
23003,1319814107
23004,1393011637
23005,1129814771
23006,1169713204
23007,1039712451
23008,1080011292
23009,1334211433
23010,1039714696
23011,1289213232
23012,1385110397
23013,1082110721
23014,1129810140
23015,1142313930
23017,1474714100
23018,1071314057
23019,1452412478
23020,1129811267
23021,1072112478
23022,1162410397
23023,1226614492
23024,1129214524
23025,1405711648
23026,1530414683
23027,1349512892
23028,1226410397
23029,1043411057
23030,1086810397
23031,1069314683
23033,1393011298
23034,1474711298
23035,1219112892
23037,1217314107
23039,1348511433
23041,1486912892
23042,1129211057
23043,1199611057
23044,1252314256
23045,1410012339
23046,1039711697
23047,1402712478
23049,1477111278
23050,1295313303
23052,1082112889
23053,1323213495
23054,1393011471
23055,1410714689
23056,1143311278
23057,1474714057
23058,1129812451
23060,1129210423
23061,1393012953
23062,1320410257
23063,1110911298
23064,1504112892
23065,1474712264
23066,1039713198
23067,1247811057
23068,1393014747
23069,1349511618
23070,1226611298
23071,1043110397
23072,1468311042
23073,1289212173
23076,1039713930
23077,1289212264
23078,1289211638
23079,1080014893
23080,1320413495
23081,1393011697
23082,1410714869
23083,1294511433
23084,1247811298
23085,1323215376
23086,1289215016
23087,1307613487
23089,1127813232
23090,1379610466
23091,1247811042
23092,1393011433
23093,1315812191
23094,1129212892
23095,1105713277
23096,1127812451
23097,1199611057
23098,1463511292
23099,1062011292
23100,1039714492
23101,1072113232
23102,1449214100
23103,1127811433
23104,1457014747
23106,1486910397
23107,1448911292
23109,1393010874
23110,1383012173
23112,1467912264
23114,1467912892
23115,1161810721
23116,1295311433
23117,1106614100
23118,1393010821
23119,1247811057
23120,1474711884
23121,1477112173
23122,1298213830
23123,1449211697
23124,1320415016
23127,1393015919
23129,1105711973
23130,1129811057
23131,1477110423
23132,1449211697
23133,1457411057
23134,1062713487
23135,1127810397
23136,1169711618
23137,1477112478
23138,1393110397
23139,1039710874
23140,1393012478
23141,1289214771
23142,1096715454
23143,1129811111
23144,1079213930
23145,1039711057
23146,1289214570
23147,1294511433
23148,1294513930
23149,1042312892
23150,1410713871
23152,1476113230
23153,1393011003
23154,1393114100
23155,1412211259
23157,1473014107
23158,1105711278
23159,1323211986
23160,1129813342
23161,1226410431
23162,1318411433
23163,1105712323
23165,1037214869
23166,1226610821
23167,1129810599
23168,1337712266
23169,1467910721
23170,1348712889
23171,1039711618
23173,1275812173
23174,1483113891
23176,1319812266
23177,1467912892
23178,1052914100
23182,1039712953
23183,1039710994
23184,1289211433
23185,1342212266
23187,1474710666
23188,1470910754
23189,1105712223
23190,1477114262
23191,1410714747
23192,1393010693
23193,1129210849
23194,1029914747
23195,1323213296
23196,1226613851
23197,1129211433
23198,1129211042
23199,1295310397
23200,1042314492
23201,1474714107
23202,1348713459
23203,1334211618
23204,1082113930
23205,1393014683
23206,1129810781
23207,1073213204
23208,1410713930
23210,1474714831
23211,1468912892
23212,1330314492
23213,1127815096
23215,1129213198
23216,1082110721
23217,1349512892
23218,1169710397
23220,1474710620
23221,1200314747
23222,1295311042
23224,1474714057
23225,1226612217
23227,1348711278
23229,1072113931
23230,1039711292
23231,1530410529
23233,1320412953
23235,1125912892
23237,1323211292
23238,1142313930
23239,1323211193
23240,1106711298
23241,1467910693
23242,1477111618
23243,1042311298
23245,1457610397
23246,1330313930
23247,1324414100
23248,1105714457
23249,1161812892
23250,1082113930
23252,1348611292
23253,1337711298
23255,1247810792
23256,1039710693
23258,1059911298
23259,1129814524
23260,1477111298
23261,1323214122
23262,1233913204
23263,1164110397
23264,1039715607
23265,1405714908
23266,1430712264
23267,1483114747
23268,1226611049
23269,1247810423
23270,1072114869
23271,1169711433
23272,1127814730
23273,1348714122
23274,1319812892
23275,1349511278
23276,1289214771
23277,1349512266
23278,1457611057
23279,1247814771
23281,1295314122
23282,1393014307
23283,1410713796
23284,1410710800
23285,1537612892
23287,1143310397
23288,1483112892
23289,1105714574
23290,1474710423
23291,1289213796
23292,1072114122
23294,1039710868
23295,1501611057
23296,1320410397
23297,1591911618
23298,1069311697
23299,1288910721
23300,1039713930
23301,1226411298
23302,1483114570
23303,1233914082
23304,1105711278
23305,1129213204
23306,1039711292
23307,1129815304
23308,1289210821
23309,1105714457
23310,1410713891
23311,1467911057
23313,1348714107
23314,1129814783
23315,1387113930
23316,1226411057
23317,1477112892
23318,1393012953
23319,1411212544
23320,1226611193
23322,1247814771
23323,1129212339
23325,1501611433
23326,1383012173
23327,1226411292
23328,1129811618
23329,1320414100
23330,1501611278
23331,1247810792
23332,1323214730
23333,1294510397
23334,1330312953
23335,1226410792
23336,1289211259
23337,1445713487
23338,1221711298
23339,1474713495
23340,1069310994
23341,1457013796
23342,1289210721
23343,1105713139
23344,1129812278
23345,1217314893
23346,1119310721
23347,1129811292
23348,1348714457
23351,1323214679
23352,1320411433
23353,1562411278
23354,1039714747
23355,1379614679
23356,1182311057
23357,1129814674
23358,1105710990
23359,1474711470
23360,1393013344
23361,1104211618
23362,1199612264
23363,1129812266
23364,1199511057
23365,1072811298
23366,1079212478
23367,1295310397
23368,1477113930
23369,1127810397
23370,1069310423
23371,1486914689
23372,1127813930
23373,1320412478
23374,1477114057
23375,1474714057
23376,1039714576
23377,1129810136
23378,1349514869
23379,1039714107
23380,1477113930
23381,1452411697
23382,1330310397
23383,1219115370
23384,1463513232
23385,1039711953
23386,1129810397
23387,1289214747
23388,1469611433
23389,1393011540
23391,1105710980
23392,1225514877
23393,1247814771
23394,1393113930
23395,1105713487
23396,1161812266
23398,1289212478
23399,1467914893
23400,1383012758
23401,1232311057
23402,1405710397
23404,1129810140
23405,1477115023
23406,1410014771
23407,1125914679
23408,1072114747
23409,1289212889
23410,1288912278
23411,1071314057
23412,1069311697
23413,1069310397
23414,1129813204
23415,1410014321
23416,1133713487
23417,1393015380
23419,1288912892
23420,1486912954
23421,1169710397
