carrier_route_id,arr_delay_x,arr_delay_y
1247812889AA,12.727922061357855,86.0
1247812889B6,19.50571011967335,83.54545454545455
1247812889DL,23.373774477677614,81.16666666666667
1247812889VX,,73.0
1247812892AA,20.3516499373494,88.75862068965517
1247812892AS,12.727922061357855,97.0
1247812892B6,21.243242744902215,88.83333333333333
1247812892DL,17.9981360266251,90.13636363636364
1247812892VX,,99.0
1247812954B6,4.242640687119285,82.0
1247813204AA,25.540817005987368,101.66666666666667
1247813204B6,22.303213520327812,88.9
1247813204DL,15.490140233207846,93.22222222222223
1247813303AA,19.0,95.0
1247813303DL,19.483815017060895,88.42857142857143
1247813487DL,25.468935326524086,103.0
1247813495B6,13.892443989449806,93.5
1247813495DL,10.782757399796083,67.375
1247813541B6,,78.0
1247813891B6,23.33452377915607,77.5
1247813930AA,,74.0
1247813930B6,14.472963299430655,81.33333333333333
1247813930DL,18.627936010197157,90.66666666666667
1247813931AA,10.472185381603339,86.5
1247813931DL,14.189197769195177,76.66666666666667
1247813933B6,19.091883092036785,120.5
1247814027B6,11.378341999899048,85.66666666666667
1247814027DL,9.899494936611665,70.0
1247814057AS,,104.0
1247814057B6,,89.0
1247814057DL,14.674240468703424,75.0
1247814100AA,12.020815280171307,113.5
1247814100DL,,107.0
1247814107AA,20.014280615885966,87.71428571428571
1247814107B6,,90.0
1247814107DL,26.633312473917574,89.33333333333333
1247814122AA,10.606601717798213,89.5
1247814122DL,16.240381768911714,80.0
1247814254B6,,85.0
1247814262B6,,62.0
1247814321B6,,80.0
1247814321DL,17.67766952966369,90.5
1247814492AA,14.651507317223938,95.0
1247814492B6,6.363961030678928,91.5
1247814492DL,12.594405409508127,72.42857142857143
1247814524DL,6.110100926607785,91.33333333333333
1247814570B6,22.627416997969522,81.0
1247814576B6,25.520579930714742,94.4
1247814576DL,17.55562587890275,79.0
1247814635B6,17.904009925951545,106.625
1247814679B6,25.579940057266228,91.33333333333333
1247814679DL,19.082754391112285,88.16666666666667
1247814683DL,19.431503630273532,72.75
1247814685B6,17.69745744450315,85.8
1247814685DL,8.755950357709128,82.66666666666667
1247814747AA,,138.0
1247814747AS,17.269916039170543,90.25
1247814747B6,12.7148207485071,101.5
1247814747DL,15.033296378372908,65.0
1247814771AA,25.321049653510723,97.4
1247814771AS,15.810577439624364,95.84615384615384
1247814771B6,25.171773513564393,96.72727272727273
1247814771DL,27.134256156063262,89.375
1247814831AS,28.284271247461902,90.0
1247814831B6,17.097758137642877,77.66666666666667
1247814831DL,,62.0
1247814843B6,24.53568829277059,93.33333333333333
1247814843DL,12.871156384205216,84.5
1247814869B6,,75.0
1247814869DL,20.724381776062707,77.0
1247814893B6,,57.0
1247814986B6,11.590225767142474,85.66666666666667
1247815024AA,,78.0
1247815024DL,,82.0
1247815096B6,28.023204670415552,97.4
1247815096DL,20.43526363911168,96.0
1247815304B6,23.121549701654093,98.33333333333333
1247815304DL,8.304617189652191,80.16666666666667
1249212173HA,16.457195560431487,106.625
1251111298AA,20.159365069366643,87.0
1251911292UA,4.949747468305833,69.5
1251911447UA,12.020815280171307,85.5
1252310299AS,21.93171219946131,103.0
1252312819AS,,96.0
1252314256AS,7.0710678118654755,92.0
1252314747AS,10.801234497346433,89.0
1252314747DL,,102.0
1252314828AS,19.414341777836988,102.25
1254414082G4,33.94112549695428,111.0
1254414112G4,4.242640687119285,87.0
1254414761G4,28.991378028648448,101.5
1275811292UA,7.0710678118654755,75.0
1275812173HA,12.555038251922866,94.56521739130434
1275812173WN,6.363961030678928,89.5
1275812892AA,16.296727687892844,82.25
1275812892DL,,101.0
1275812892HA,,112.0
1275812892UA,11.503622617824929,81.33333333333333
1275812982HA,18.175074506954115,100.66666666666667
1275813796AS,4.949747468305833,80.5
1275813830HA,4.926120853842979,94.33333333333333
1275814057AS,12.020815280171307,70.5
1275814107AA,2.1213203435596424,88.5
1275814679AS,6.363961030678928,83.5
1275814747AS,8.812869377601524,82.5
1275814747DL,30.98924544633724,102.33333333333333
1275814771AS,,85.0
1275814771UA,7.5630681604756145,85.8
1275814831AS,,60.0
1281914747AS,6.994045086119097,87.75
1281914828AS,4.509249752822896,88.66666666666667
1281915841AS,0.0,93.0
1288411278AA,10.436314802968846,85.25
1288411433DL,11.272840062598382,92.07692307692308
1288413487DL,16.3707055437449,110.0
1288413930AA,22.416511771459895,107.0
1288413930UA,24.25852820094802,92.85714285714286
1288811292UA,21.403854793003994,94.125
1288910140G4,,90.0
1288910140WN,12.36931687685298,95.66666666666667
1288910279WN,,89.0
1288910397DL,14.334954101458054,95.9090909090909
1288910397F9,23.33452377915607,114.5
1288910397NK,21.920310216782973,113.5
1288910397WN,11.016221805008414,94.75
1288910423F9,1.4142135623730951,90.0
1288910423WN,11.269427669584644,85.0
1288910466G4,7.7781745930520225,91.5
1288910529WN,,113.0
1288910599WN,2.1213203435596424,76.5
1288910620G4,,87.0
1288910627G4,20.506096654409877,74.5
1288910666G4,8.259194011178433,87.75
1288910693F9,11.313708498984761,106.0
1288910693WN,9.850267903858137,96.55555555555556
1288910713WN,10.11187420807834,85.75
1288910721B6,32.58834147360065,87.0
1288910721DL,26.50157228040128,110.66666666666667
1288910721NK,7.7781745930520225,88.5
1288910792WN,,86.0
1288910800NK,19.091883092036785,103.5
1288910800WN,10.372027158102751,95.36842105263158
1288910821NK,19.295940851208403,84.66666666666667
1288910821WN,15.29796645890485,97.55555555555556
1288910849G4,18.384776310850235,91.0
1288911042NK,6.363961030678928,95.5
1288911057AA,12.843817048044414,92.81818181818181
1288911066NK,21.468969855739857,99.25
1288911066WN,22.321514285549718,96.25
1288911109F9,2.8284271247461903,89.0
1288911193DL,,94.0
1288911193F9,19.345542122153102,92.25
1288911193G4,15.556349186104045,98.0
1288911259WN,11.665021529029739,103.54545454545455
1288911278AA,19.008769905844336,95.33333333333333
1288911292F9,19.14854215512676,109.33333333333333
1288911292NK,2.8284271247461903,90.0
1288911292UA,11.901380472149318,90.25
1288911292WN,10.073551969159752,96.54166666666667
1288911298AA,17.557258041662436,95.42105263157895
1288911298F9,2.8284271247461903,95.0
1288911298NK,12.668859459319926,93.33333333333333
1288911423G4,8.48528137423857,95.0
1288911423WN,18.384776310850235,83.0
1288911433DL,12.29401712797152,85.14285714285714
1288911433NK,19.58173752363269,87.77777777777777
1288911540WN,2.516611478423585,95.66666666666667
1288911618NK,4.932882862316246,92.33333333333333
1288911618UA,17.91509278375497,97.78571428571429
1288911638G4,7.211102550927978,87.0
1288911648G4,12.727922061357855,89.0
1288911697B6,4.9564772436345,94.83333333333333
1288911697NK,26.083200212652848,103.33333333333333
1288911697WN,11.844830095868831,94.6
1288911884F9,19.79898987322333,104.0
1288911884WN,15.26324561378302,110.83333333333333
1288911898G4,,68.0
1288911980G4,4.93288286231625,95.33333333333333
1288911996F9,,110.0
1288912003G4,,105.0
1288912173HA,17.919960937457425,101.375
1288912191WN,17.376882457910682,94.42857142857143
1288912264F9,33.38163167571851,98.66666666666667
1288912264UA,11.674759098157015,90.4
1288912266NK,24.864968664099834,114.66666666666667
1288912266UA,8.52615025056667,88.46666666666667
1288912278WN,10.606601717798213,88.5
1288912339F9,,70.0
1288912339G4,,107.0
1288912339WN,9.569296137722388,94.28571428571429
1288912478AA,,70.0
1288912478AS,,68.0
1288912478B6,18.691352724366062,86.16666666666667
1288912478DL,16.284791814587145,98.77777777777777
1288912478VX,,117.0
1288912892AA,24.885093070809624,100.875
1288912892AS,10.551461194229612,96.0
1288912892DL,13.115300648902833,97.7
1288912892NK,16.010413278030438,101.66666666666667
1288912892UA,22.435834432145967,82.16666666666667
1288912892VX,,80.0
1288912892WN,17.26076030057327,101.57692307692308
1288912896WN,16.673332000533065,112.0
1288912954B6,15.930503833242447,100.93333333333334
1288912954WN,16.718253497300488,101.5
1288912992WN,9.60902353693305,91.66666666666667
1288913158WN,29.698484809834994,111.0
1288913198WN,17.801819061679115,102.71428571428571
1288913204F9,19.629909152447276,96.33333333333333
1288913204WN,16.821188452436438,102.42857142857143
1288913232WN,11.81038924496763,97.88235294117646
1288913244F9,,80.0
1288913244G4,,84.0
1288913256G4,7.7781745930520225,82.5
1288913264G4,,105.0
1288913303AA,10.294762884940228,93.625
1288913342WN,17.980545041794482,105.6
1288913476G4,10.606601717798213,89.5
1288913485F9,,71.0
1288913486G4,,95.0
1288913487DL,15.379098369757136,92.125
1288913487NK,8.144527815247079,86.66666666666667
1288913495NK,40.30508652763321,96.5
1288913495WN,19.791412279066897,105.2
1288913796G4,5.656854249492381,104.0
1288913796NK,6.2048368229954285,89.25
1288913796WN,12.445248512035258,99.4
1288913851WN,12.84523257866513,97.0
1288913871F9,,75.0
1288913871G4,24.748737341529164,83.5
1288913871WN,16.995914541768887,92.11111111111111
1288913891WN,18.01718756129956,100.42857142857143
1288913930AA,12.488540201466156,93.81818181818181
1288913930F9,20.506096654409877,76.5
1288913930NK,8.61974477580398,95.4
1288913930UA,13.658788379647737,88.1875
1288913931F9,,84.0
1288914004AS,9.865765724632492,90.33333333333333
1288914057AS,14.260668521028974,97.16666666666667
1288914057NK,13.155661464610153,93.75
1288914057WN,22.611943746613203,97.6
1288914100AA,22.59122919107405,87.18181818181819
1288914100F9,34.64823227814083,95.5
1288914100NK,4.949747468305833,90.5
1288914107AA,10.08328950654137,90.45454545454545
1288914107F9,,86.0
1288914107WN,18.606834381868552,100.28571428571429
1288914108G4,,91.0
1288914122NK,2.8284271247461903,89.0
1288914122WN,,90.0
1288914252G4,,82.0
1288914492F9,12.020815280171307,85.5
1288914492WN,,118.0
1288914512G4,,134.0
1288914570G4,11.432410069622241,94.8
1288914570WN,8.475735675331984,99.53333333333333
1288914679DL,15.033296378372912,91.0
1288914679NK,8.326663997864532,87.66666666666667
1288914679WN,16.49828273891963,100.12
1288914683F9,,76.0
1288914683G4,,86.0
1288914683WN,11.197221877670271,96.4
1288914716G4,23.33452377915607,116.5
1288914730WN,,82.0
1288914747AS,12.652888533267573,95.70588235294117
1288914747DL,4.932882862316246,84.66666666666667
1288914747NK,13.505554412907305,100.0
1288914747WN,15.502687938977978,91.5
1288914771AS,14.994504487817021,90.28571428571429
1288914771F9,,102.0
1288914771UA,18.615199193821187,95.23076923076923
1288914771VX,,89.0
1288914771WN,3.872983346207417,100.5
1288914814G4,,77.0
1288914831DL,15.116216457830973,92.33333333333333
1288914831F9,,92.0
1288914831WN,13.192235887797725,97.57894736842105
1288914869DL,12.884098726725124,98.0
1288914869WN,18.14491926788585,108.28571428571429
1288914893WN,10.005831632936196,95.875
1288914908DL,4.242640687119285,88.0
1288914908WN,14.720285771234646,97.07142857142857
1288915016F9,,88.0
1288915016WN,12.861903880397003,95.0
1288915304NK,,80.0
1288915304WN,9.57949198374667,97.83333333333333
1288915370WN,23.75570107012911,97.66666666666667
1288915376WN,4.546060565661952,92.66666666666667
1288915919G4,19.79898987322333,106.0
1289111298AA,23.98888631568099,109.33333333333333
1289210140AA,10.79866246861671,96.11111111111111
1289210140DL,,101.0
1289210140UA,,82.0
1289210140WN,23.06223464165315,98.66666666666667
1289210157UA,9.192388155425117,83.5
1289210299AS,2.1213203435596424,81.5
1289210372AA,,84.0
1289210372DL,37.476659402887016,106.5
1289210372UA,15.726834816113934,97.0
1289210397AA,14.674240468703427,92.0
1289210397DL,12.285075373113385,90.33333333333333
1289210397F9,2.1213203435596424,91.5
1289210397WN,17.336995950032072,95.71428571428571
1289210423AA,4.949747468305834,91.0
1289210423DL,17.15225932639779,82.2
1289210423NK,,76.0
1289210423UA,20.917164668706363,95.55555555555556
1289210423WN,17.18914386078221,90.33333333333333
1289210529AA,,131.0
1289210693AA,12.727922061357855,91.0
1289210693DL,4.242640687119285,93.0
1289210693WN,10.472185381603339,85.5
1289210713DL,,92.0
1289210713UA,,87.0
1289210721AA,19.25579690082221,94.75
1289210721AS,12.231107881136525,90.0
1289210721B6,18.03083778173136,90.0
1289210721DL,15.551182775412475,72.875
1289210721UA,16.916461410905846,94.83333333333333
1289210821AS,,98.0
1289210821NK,22.14992206801296,88.42857142857143
1289210821UA,16.263455967290593,93.5
1289210821WN,12.501428489805248,91.42857142857143
1289210849DL,7.0710678118654755,91.0
1289211042NK,31.11269837220809,96.0
1289211042UA,8.020806277010644,90.66666666666667
1289211057AA,12.797016697794701,92.18181818181819
1289211066AA,8.48528137423857,77.0
1289211066DL,24.684678108764828,93.33333333333333
1289211109UA,15.889499377771171,96.14285714285714
1289211193F9,,111.0
1289211193G4,5.656854249492381,111.0
1289211259AS,10.801234497346432,103.33333333333333
1289211259VX,,77.0
1289211259WN,20.954713073673904,101.5
1289211278AA,13.437509689918985,86.16666666666667
1289211278AS,10.96965511460289,76.66666666666667
1289211278DL,,89.0
1289211292AA,21.213203435596427,111.0
1289211292DL,12.342339054382412,91.5
1289211292F9,21.874642854227357,98.0
1289211292UA,17.081090022701606,98.81818181818181
1289211292WN,21.752777600419982,93.125
1289211298AA,11.136424157688275,90.5925925925926
1289211298DL,4.949747468305833,92.5
1289211298NK,26.67551936389118,94.75
1289211298UA,,94.0
1289211433DL,19.87785618890193,95.9375
1289211433NK,8.48528137423857,84.0
1289211503AA,,92.0
1289211540AA,12.17237309100681,97.16666666666667
1289211540WN,9.227288721117228,93.85714285714286
1289211603AA,,74.0
1289211603UA,6.363961030678928,77.5
1289211618AS,27.577164466275352,98.5
1289211618UA,17.765487725152777,91.22727272727273
1289211618VX,43.1335136523794,108.5
1289211638AA,17.531717289276344,96.88888888888889
1289211638UA,8.406346808612328,87.0
1289211697AS,22.627416997969522,95.0
1289211697B6,46.66904755831214,104.0
1289211697NK,16.45954636879968,87.75
1289211884DL,36.0,104.0
1289212094UA,,70.0
1289212173AA,22.223361081928577,92.9
1289212173AS,,97.0
1289212173DL,26.723896921419726,90.83333333333333
1289212173HA,25.423086620891127,93.33333333333333
1289212173UA,21.444502014891057,83.66666666666667
1289212191WN,14.134388999208717,101.06666666666666
1289212264AA,,87.0
1289212264AS,16.649324310613927,85.2
1289212264UA,16.521794604996668,92.66666666666667
1289212266AA,6.8068592855540455,96.33333333333333
1289212266NK,14.361986863476332,89.66666666666667
1289212266UA,11.03544074248747,93.06666666666666
1289212339AA,8.02080627701064,95.66666666666667
1289212339DL,,82.0
1289212339WN,4.949747468305833,90.5
1289212402UA,,67.0
1289212441UA,,84.0
1289212478AA,16.375403694377923,81.66666666666667
1289212478AS,13.608820668963203,87.0
1289212478B6,20.032665631605106,87.66666666666667
1289212478DL,18.312308957110222,89.42857142857143
1289212478VX,19.714630776828326,90.0
1289212758AA,17.916472867168917,90.0
1289212758DL,17.082154430867316,77.6
1289212758HA,12.662279942148388,107.66666666666667
1289212758UA,25.45584412271571,86.0
1289212889AA,15.023130314433287,97.22222222222223
1289212889AS,15.972277118921912,93.75
1289212889DL,12.519865637183276,92.26086956521739
1289212889NK,9.831920802501752,91.0
1289212889UA,8.73212459828649,93.0
1289212889VX,4.0,104.0
1289212889WN,15.009900114566898,95.91666666666667
1289212982AA,29.698484809834994,76.0
1289212982DL,3.5355339059327378,85.5
1289212982HA,,74.0
1289212982UA,24.006943440041116,88.5
1289213198DL,14.52583904633395,91.0
1289213198WN,25.4090347636239,93.57142857142857
1289213204AA,19.090428084368472,97.22222222222223
1289213204B6,19.139836293274126,108.33333333333333
1289213204DL,9.791152468768253,94.66666666666667
1289213204UA,13.54416643594003,90.22222222222223
1289213232WN,18.832756762426666,98.54545454545455
1289213244AA,,117.0
1289213244DL,,114.0
1289213244G4,,110.0
1289213264AA,,103.0
1289213264G4,,101.0
1289213264UA,20.380409983881854,93.11111111111111
1289213303AA,11.83240668474577,91.3157894736842
1289213342WN,10.177589760514682,95.25
1289213388AS,6.244997998398398,96.0
1289213476UA,24.518214803342783,94.14285714285714
1289213486UA,,87.0
1289213487DL,17.095133510551758,96.92307692307692
1289213487NK,3.5355339059327378,82.5
1289213495AA,13.74772708486752,102.0
1289213495DL,27.16431482662502,91.5
1289213495WN,19.196353820452465,99.0
1289213796DL,19.226717521892983,90.5
1289213796NK,25.064915718988566,101.75
1289213796WN,11.773287311437153,88.88235294117646
1289213830AA,20.86783809278447,97.66666666666667
1289213830AS,11.930353445448855,89.66666666666667
1289213830DL,12.205190152827063,86.16666666666667
1289213830HA,,107.0
1289213830UA,18.203479520868164,91.83333333333333
1289213851AA,11.92755912442553,90.66666666666667
1289213871AA,11.077003204838393,86.2
1289213871DL,,105.0
1289213871WN,8.504900548115382,84.33333333333333
1289213930AA,19.85582957858896,95.57142857142857
1289213930AS,27.685736399814257,106.0
1289213930NK,22.819095317542963,87.6
1289213930UA,12.240050677170833,86.91666666666667
1289214004AS,,94.0
1289214057AA,4.573474244670749,89.25
1289214057AS,13.827853188746394,91.93333333333334
1289214057DL,16.516658257650064,88.0
1289214057WN,9.83192080250175,95.0
1289214100AA,12.944938337876643,98.28571428571429
1289214100AS,10.878112581387144,95.5
1289214100NK,,73.0
1289214107AA,15.409232441768294,98.22222222222223
1289214107DL,14.702985335562904,91.2
1289214107UA,11.757976016304848,94.75
1289214107WN,11.478186636960837,94.96551724137932
1289214237UA,,77.0
1289214314G4,,113.0
1289214487UA,,82.0
1289214489AA,5.656854249492381,99.0
1289214489UA,3.847076812334268,94.6
1289214492AA,11.313708498984761,99.0
1289214492DL,5.188127472091127,86.75
1289214570AA,15.254325433936582,99.77777777777777
1289214570UA,14.730919862656235,75.0
1289214570WN,21.22969618247044,92.2
1289214679AA,11.583774148757033,95.05882352941177
1289214679DL,18.23458252881047,101.66666666666667
1289214679UA,10.01235500505514,91.64285714285714
1289214683AA,9.528903399657278,94.6
1289214683DL,13.221195104830729,82.6
1289214683UA,7.889866919029749,90.25
1289214683WN,12.992305415129373,94.0
1289214689UA,11.122050170719426,82.2
1289214698UA,20.915931499127417,90.85714285714286
1289214730AA,12.727922061357855,89.0
1289214747AA,18.449932249198095,98.0
1289214747AS,17.23055731144985,92.95
1289214747DL,10.860734577161693,89.2
1289214747UA,16.490978774844777,92.57142857142857
1289214771AA,17.249868724558247,99.91666666666667
1289214771AS,17.36746807592923,96.95
1289214771DL,20.059910268991732,94.2
1289214771UA,15.558908608793041,96.71875
1289214771WN,18.221490808183816,91.25
1289214831AA,9.209208641871665,99.14285714285714
1289214831AS,7.2284161474004796,83.75
1289214831DL,12.299155693348661,96.53846153846153
1289214831WN,11.307532627308536,92.88235294117646
1289214869AA,12.751906175592383,90.88888888888889
1289214869AS,11.510864433221338,94.0
1289214869DL,10.102768633693147,91.28571428571429
1289214869UA,8.144527815247079,87.66666666666667
1289214869WN,20.844663585675832,103.0
1289214893AA,11.905880899790658,89.66666666666667
1289214893DL,10.719363875937878,88.28571428571429
1289214893UA,9.486832980505138,88.0
1289214893WN,11.346805717910216,96.0
1289215016AA,21.920310216782973,89.5
1289215016WN,11.997684961876788,86.22222222222223
1289215023AS,8.381527307120104,93.0
1289215304DL,0.7071067811865476,95.5
1289215304NK,,81.0
1289215304WN,16.44181660685136,94.33333333333333
1289215370AA,1.4142135623730951,95.0
1289215370G4,,101.0
1289215376AA,14.52966314513558,92.11111111111111
1289215376DL,,89.0
1289215376UA,,85.0
1289215376WN,12.489995996796797,98.0
1289215919AA,3.5355339059327378,88.5
1289611259WN,9.785889656216055,95.18181818181819
1289611292UA,7.0710678118654755,100.0
1289611292WN,,93.0
1289611298AA,10.515556241917166,86.5
1289612266UA,10.20970593298824,90.71428571428571
1289612889WN,6.363961030678928,97.5
1289614107AA,14.142135623730951,90.0
1289813204NK,24.041630560342615,74.0
1289911292UA,7.094598884597588,87.33333333333333
1290211292UA,,75.0
1291511298AA,,120.0
1291512266UA,12.713884423843766,92.25
1291714112G4,10.606601717798213,103.5
1291714685G4,,89.0
1291714761G4,4.242640687119285,87.0
1294510397DL,10.435573092588205,88.08695652173913
1294511057AA,20.295888177733858,95.61538461538461
1294511298AA,25.97691282658507,99.4
1294511433DL,9.746405708897218,92.58333333333333
1294511697G4,0.7071067811865476,90.5
1294512264UA,14.730919862656235,85.0
1294512266UA,15.947831618540913,95.33333333333333
1294512953DL,18.717193521821944,87.33333333333333
1294513930AA,12.922847983320086,82.0
1294513930UA,7.021395872616784,90.4
1294514082G4,34.64823227814083,91.5
1294514100AA,,87.0
1294514112G4,2.1213203435596424,84.5
1294514685G4,,140.0
1294514761G4,5.656854249492381,86.0
1295110397DL,11.757976016304848,93.33333333333333
1295111298AA,12.071441379126895,96.91666666666667
1295112266UA,11.81752284338161,88.5
1295113204F9,,116.0
1295310397AA,14.64400797927158,88.91666666666667
1295310397DL,17.759671262299527,88.35714285714286
1295310397F9,,74.0
1295310397WN,8.221921916437786,78.6
1295310581AA,,99.0
1295310581DL,21.08791122894821,99.8
1295310599DL,28.014282071829005,114.4
1295310693AA,18.83429768350201,93.5
1295310693DL,21.589349225949356,98.1
1295310693WN,7.702813338860894,83.0
1295310721AA,17.25364633021993,85.54545454545455
1295310721B6,9.038607667745547,68.375
1295310721DL,18.1122232643855,95.94736842105263
1295310785DL,17.21336689901194,95.4
1295310792DL,18.1496753217713,88.375
1295310868DL,15.858751527153705,91.5
1295310990DL,,65.0
1295310994DL,23.514180118955174,105.25
1295311042AA,22.869193252058544,107.0
1295311042DL,14.602674249537143,85.28571428571429
1295311042UA,11.368483814582499,80.83333333333333
1295311057AA,12.52901894760614,85.85
1295311057DL,14.672794862973756,83.9090909090909
1295311066AA,18.040248042933044,94.71428571428571
1295311066DL,19.162463307205577,89.0
1295311193AA,21.608254595562936,101.25
1295311193DL,13.224818839338912,85.3125
1295311259AS,17.606309745575388,92.375
1295311259WN,7.92824967172092,75.0
1295311267AA,22.5905584998099,99.0
1295311267DL,,115.0
1295311278AA,13.39509505112119,86.0
1295311278DL,11.469836217537846,88.42857142857143
1295311292DL,13.428824718989127,71.5
1295311292F9,34.64823227814083,99.5
1295311292UA,10.127393670836666,88.3076923076923
1295311292WN,15.947831618540917,93.33333333333333
1295311298AA,23.402476136683987,89.69565217391305
1295311298DL,25.48867841361586,77.45454545454545
1295311298NK,,94.0
1295311423DL,7.0710678118654755,58.0
1295311433AA,16.109003693587013,97.66666666666667
1295311433DL,13.435028842544401,83.66666666666667
1295311433NK,4.991659710623978,77.75
1295311697B6,27.41897153432273,101.4
1295311697DL,15.019986684414869,90.0
1295311697NK,27.549090383393445,94.57142857142857
1295311697WN,,131.0
1295311986DL,11.69045194450012,104.0
1295311995AA,,87.0
1295311995DL,21.41983949075071,92.85714285714286
1295311996DL,2.8284271247461903,131.0
1295312191WN,19.739976359323904,83.5
1295312264UA,25.74138783397367,94.57142857142857
1295312266DL,29.10081000345425,88.0
1295312266UA,19.603464829803258,97.8125
1295312323AA,26.337552404630667,112.5
1295312339AA,13.435028842544403,100.5
1295312339DL,14.179965746482907,87.75
1295312451DL,27.79748190034486,94.8
1295312945DL,,118.0
1295313198DL,10.097147168996841,83.42857142857143
1295313198WN,23.421500094286593,107.83333333333333
1295313204AA,12.020815280171307,89.5
1295313204B6,25.038636810603993,101.6
1295313204DL,17.59545395833822,96.6
1295313232WN,18.878559267062727,90.2
1295313244AA,,93.0
1295313244DL,26.331223544175334,86.0
1295313296DL,4.949747468305833,78.5
1295313303AA,18.666122734275444,88.7
1295313303DL,15.215489184088398,82.2
1295313342DL,13.538012327434839,92.55555555555556
1295313342WN,23.75570107012911,101.66666666666667
1295313485DL,11.718930554164631,97.66666666666667
1295313487AA,30.35347316755256,98.33333333333333
1295313487DL,15.650701084757975,76.77777777777777
1295313495DL,15.931400560199464,84.85714285714286
1295313495WN,34.64823227814083,102.5
1295313577NK,14.224392195567914,90.33333333333333
1295313930AA,19.12501194434516,92.10526315789474
1295313930DL,14.978141968952798,96.65
1295313930NK,10.503967504392488,92.33333333333333
1295313930UA,21.38885377839715,97.82352941176471
1295313931AA,14.83661012495779,94.125
1295313931DL,31.854356060043028,95.5
1295314027B6,23.058620947489466,100.2
1295314027DL,31.808279844510086,79.83333333333333
1295314100AA,11.805366011550287,91.16666666666667
1295314122AA,18.685364784848524,113.14285714285714
1295314122DL,22.34169902114688,95.66666666666667
1295314321AA,6.363961030678928,91.5
1295314321DL,19.61817339287038,89.54545454545455
1295314492AA,15.183951427490179,84.86666666666666
1295314492DL,19.108645971841987,92.15789473684211
1295314524AA,19.987496091306685,102.5
1295314524DL,20.803502452368793,91.25
1295314574AA,5.77350269189626,90.66666666666667
1295314576DL,16.669333120034125,83.66666666666667
1295314635DL,20.216241702438875,89.125
1295314685DL,19.856988694160048,86.4
1295314730AA,39.61060464067672,94.0
1295314730DL,17.67766952966369,82.5
1295314986DL,24.041630560342615,83.0
1295315016AA,13.938641048743392,88.5
1295315016DL,19.114365654108806,89.76923076923077
1295315016WN,13.861560415150134,82.14285714285714
1295315096DL,11.976365614548234,83.1
1295315304DL,17.67160757502594,86.0
1295315304WN,12.987173159185438,104.0
1295315380DL,25.45584412271571,91.0
1295315412AA,,73.0
1295315412DL,29.46183972531247,96.0
1295315919AA,13.183683999911553,80.85714285714286
1295315919DL,,59.0
1295410423B6,,87.0
1295410721B6,16.700798384109266,91.25
1295412173HA,12.74100990241093,110.66666666666667
1295412478B6,18.147543451754935,89.66666666666667
1295412889B6,13.742068419435427,99.2
1295412889WN,9.504384952922168,94.33333333333333
1295413796B6,4.58257569495584,91.0
1295413796WN,11.51279481465923,94.9
1295414057B6,2.1213203435596424,96.5
1295414107AA,12.049577075246573,91.5
1295414570B6,7.190271204899019,89.2
1295414747B6,24.087341073684325,103.8
1295414771B6,9.394147114027968,84.75
1295414831B6,,89.0
1295414831WN,2.6299556396765835,82.75
1295414869B6,8.395009855633909,91.14285714285714
1295414869DL,8.564815269815258,90.91666666666667
1295414893B6,8.18535277187245,86.0
1295414893WN,12.74754878398196,97.25
1298211292UA,18.036999011291577,86.33333333333333
1298212173HA,8.344672888817783,97.02380952380952
1298212758HA,,98.0
1298212892AA,14.293355099485915,84.4
1298212892DL,12.423096769056151,74.33333333333333
1298212892UA,8.386497083606082,92.66666666666667
1298213796AS,,104.0
1298213796HA,,114.0
1298213830HA,6.208498574168681,96.0
1298214057AS,21.946905628508695,82.5
1298214107AA,15.524174696260024,89.0
1298214679AS,4.242640687119285,72.0
1298214747AS,2.8284271247461903,134.0
1298214747DL,9.192388155425117,78.5
1298214771UA,4.08248290463863,82.0
1298214831AS,,88.0
1299210397DL,16.73320053068151,92.0
1299211057AA,16.070865791012235,100.5
1299211259WN,17.50102037841549,96.5
1299211278AA,2.1213203435596424,85.5
1299211292F9,24.041630560342615,100.0
1299211292UA,16.716117115782943,94.0
1299211298AA,17.09218702047392,101.0
1299212266UA,13.317793975116011,96.18181818181819
1299212889WN,9.322910847298,90.75
1299213930AA,11.661903789690601,93.0
1299213930UA,13.10004240875239,89.88888888888889
1299215016WN,3.605551275463989,88.0
1302911292UA,13.067772062087196,86.9
1302913487DL,3.7749172176353767,93.25
1302913930UA,12.658988901172163,95.75
1303412173HA,15.075997953227317,95.57142857142857
1306111298AA,18.840969796089126,91.125
1306112266UA,16.326869469272626,87.83333333333333
1307611433DL,,58.0
1307613487DL,6.244997998398398,77.0
1307613930AA,6.6332495807108,103.0
1312112264UA,,78.0
1312113930UA,25.45584412271571,79.0
1312114802UA,,98.0
1312714869DL,7.7781745930520225,90.0
1313911057AA,18.493242008906932,91.0
1315811259WN,7.5931255458839555,92.1
1315811292UA,11.691724790270618,90.125
1315811298AA,18.666125533282006,96.66666666666667
1315812191WN,11.991663771137013,93.4
1315812266UA,11.74970448800971,90.5
1315812889WN,,85.0
1315814107AA,,100.0
1318411433DL,19.805001773241408,97.28571428571429
1318413487DL,14.930394055974098,82.25
1318413930UA,16.485347029003265,94.83333333333333
1319810397DL,13.608073106786781,88.31818181818181
1319810397WN,6.156684327197709,92.71428571428571
